sentiment,text
1,photo friendly old school retailer dress.
1,super comfy. great fall colors.
1,love the feel fit and look.
1,surprisingly very pleased.
1,fun feminine and functional.
1,wanted to love this.
1,love it but wish could tweak bit.
0,not what hoped for.
1,super feminine. love.
1,anthousai swing dress.
1,love this thing .
1,cute and flirty.
0,great colors but wrong for me.
1,really enjoy this cardigan.
1,this blouse is simply the best love it.
1,comfortable  sexy.
1,polo shirt with twist.
1,great fit but do stretch out.
1,love this dress.
1,quintessential white top.
1,lovely fabric and style.
1,odd shapetexture pretty colors.
1,better than expected.
1,perfect with  alteration.
0,plan to size way up.
1,unique white top.
1,versatile fits truetosize.
0,comfy but lacking quality.
1,gorgeous in person.
1,unique and fun.
1,lovely versatile blouse.
1,cute and flattering.
0,cute on the model too tight in person.
1,a wardrobe must have.
0,disappointed in the fit.
1,great shirt but do not expect it to last.
1,beautiful and fun dress.
1,exactly what was missing from my wardrobe.
1,better as dress.
1,female version of polo shirt.
0,not worth the price.
1,around the clock and in every color.
1,beautiful summer shirt runs very large.
1,the material is lightweight and comfortable.
0,super soft but fits boxy and fits small.
0,good if you are taller.
1,perfect summer dress.
1,nice summer dress.
1,beautiful flowy vacation dress.
1,perfect basic wardrobe staple.
1,the jury is still out on this one.
1,so pretty but so sheer.
1,tunic for everything.
1,sliced tunic dress.
1,beautiful fabric design.
1,love it more than thought.
1,casual  cute.
1,great weekend and casual dress.
1,stylish but strange.
1,just as expected.
1,could be cover up dress top over jeans.
1,definitely beautiful definitely sheer.
0,lovely on the model but not for me.
1,beautiful gauzy coverupdress.
1,easy summer dress.
1,cute and feminine.
1,flowy and light.
1,great for beach  summer holidays.
1,this is gorgeous.
1,good light sweater.
1,nice but not for me.
1,just hangs there.
1,perfect summer dress.
1,love this cardigan.
1,great pants but found the sizing varied.
0,not for me.
1,roomy and flows.
1,midrise is comfy and flattering.
1,sadly not for the curvy.
1,runs bit large.
0,not for the curvy gal.
1,perfect all seasons.
1,similar but not quite as amazing as similar one.
1,lovely dress but runs huge.
1,so cute and warm.
1,pretty cover up.
1,do not size up.
1,beautiful design and construction.
1,light weight cardi.
1,love this dress.
1,gourgeous year round dress.
0,perfect for the first month of wear.
1,interesting gorgeous dress.
1,stand alone blouse.
1,pretty casual dress.
1,love this cardigan.
1,love these cords.
1,beautiful in every way.
1,well made dress fit could be tricky.
1,this dress makes me happy.
1,great crop staple.
1,talk about flattering.
0,a lot to like but with reservation.
1,nice basic shirt.
1,luv this brand.
1,flattering and comfortable.
1,super comfortable love the design and fabric.
1,great little jacket.
1,flattering fit and color.
1,the dress you need.
1,love the pant however.
0,pretty hot mess.
1,size down but how far down tricky sizing.
1,just what was searching for.
1,love these tops.
1,best jeans ever.
1,stunning deep eggplant color.
1,adorable easy to wear.
1,curves for days.
1,the perfect denim jacketblazer.
1,stunning you will not believe it.
1,flattery will get you everywhere.
1,post partum heaven.
1,cute comfy jeans.
0,a big ruggy.
1,blazer with casual twist.
1,sophisticated feminine overalls .
1,unique fall sweater.
1,super classy with an almost perfect fit.
1,the perfect gym pant.
1,more of an overall.
1,comfortable and flattering.
1,love this blazer.
1,comfortable and stylish top.
1,great for broad shouldered women.
0,beautiful but runs huge.
1,cute but needs undershirt.
1,love this skirt.
1,amazing skirt  size down or get petite size.
0,should have believed the negative reviews.
1,very soft and swingy.
1,chic funky fun find.
1,super cute but fits like petite.
0,beautiful design tight fit.
1,loved this for wedding.
1,great summer dress.
1,gorgeous embroidery and lace.
1,perfect for specific shape.
0,not for me. and not at this price.
1,i like it. maybe.
1,runs small but still good dress.
1,very cozy  pretty color.
0,you need to be tall.
1,my go to.
0,incredible small bust.
1,a real beauty.
1,true to size versatile.
1,light and breezy.
1,runs large and sleeves are different from photo.
1,lovely summer dress.
0,giant arm holes.
1,great relaxed top.
1,a different look.
1,love this top.
1,soft and cozy.
1,beautiful but runs really big.
0,did not look good on me.
1,pretty in pink.
1,beautiful comfy but odd skirt.
1,cute and airy.
1,wanted to love.
0,sleeves are inaccurate.
0,so soft but the pieces do not fit.
1,please bring this dress back.
1,beautiful design interesting execution.
0,good quality odd fit.
1,betcha just can not buy one.
1,beware if you are fuller in the chest.
1,versatile comfy we will made.
1,loose comfy shirt.
1,this product has great features.
1,cute romper material. meh.
1,snap front hoodie.
0,beautiful but slight problem.
0,beautiful but narrow.
1,great spring cardigan.
1,living in this.
1,huge but so soft.
1,very pretty and versatile.
1,cute but too big need to exchange.
0,cute design poor quality.
1,size down  sizes.
1,perfect for hot days.
0,really wanted to love this dress.
1,love love love.
1,so comfy great fabric.
1,so great bought it twice.
0,could not get it over my calves.
1,old retailer is back.
1,warm cozy timeless and sexy.
1,simple and well structured.
1,beautiful color looks great on.
1,awesome sweater dress.
1,great casual dress.
1,i will live in this.
1,excellent standard for my wardrobe.
1,good tunic great marigold color.
1,simple and chic.
1,love these jeans.
1,love this twistfront tee.
1,overall loved but.
1,much better in person.
1,finally olive skinny jeans.
1,nice material  only for smaller busts.
0,beautiful embellishment and color.
1,one of kind top.
1,great flattering top.
0,not worth your time and money.
1,quietly sexy dress.
1,a lovely basic top.
1,adorable classic top.
0,looks like reconstructed old sweatshirts.
0,pretty but not worth the price tag.
1,great color but.
1,pretty and different.
0,thin and blah.
0,runs small too much distressing.
1,fun swim top.
1,cute and eclectic.
1,twisted and terrific for all cup sizes.
1,comfy and beautiful.
1,lovely material and details.
1,beautiful material and cut.
1,love this dress.
1,exactly as shown.
0,salt and pepper.
1,short and sweet.
1,comfy and flattering.
1,pretty dainty and huge.
1,love this dress.
1,perfect little dress.
1,a whole closet of this shirt.
1,perfect for travel.
1,love this sweater.
1,wish could have bought it in every color.
1,magically lovely but examine before you buy.
1,better in person.
1,this is very pretty one.
1,so cute and great fit.
0,cute but poor quality.
1,top notch comfortable dress.
1,second time is the cahrm.
0,hot mess on me.
1,not sure what wore before owned this shirt.
1,pretty design but not the best quality.
0,a little too boxy vs swing.
0,looked perfect online  sad had to return.
1,great dress but long.
1,stunning holiday dress.
1,cute lil romper.
1,fun and flirty.
1,great drapey fabric.
1,sweet and fun without being too young.
1,perfect dress for the fall.
1,precious and comfortable.
0,love this shirt but buttons are unstable.
1,one of my favorite purchases.
1,tight in arms and bust.
1,perfect for fall wedding.
1,beautiful and unique.
1,cute design with adorable dots.
0,worst peplum top in history.
1,comfy cozy and cute.
1,pretty soft comfortable and true to size.
0,great idea in theory.
0,if you want crop top.
1,beautiful and slimming.
0,way too scratchy.
1,no lined cups.
0,a great long swtr patch pockets.
0,not very functional.
1,great for an hourglass figure.
1,unique modern turtleneck.
1,true red cardigan.
1,cute and comfy.
1,nice turtlenceck flattering style.
1,soft and practical.
1,soft little shorter than expected.
1,perfect for me.
1,staple stylish piece.
1,simple and stylish.
1,a pleasant surprise.
1,versatile and flattering.
1,especially elegant with dress or skirt.
1,most stylish sweatshirt own now.
1,just what wanted.
0,okay but not at this price.
0,not worth the money.
1,perfect easy summer outfit.
1,comfortable and cozy.
1,amazing alternative to denim skirt.
1,every vest has different coloration.
1,order size up.
0,does not wash well.
1,the perfect skirt.
1,great piece for fall.
1,cute but too puffy if you have larger bust.
1,stretchy and nice.
1,a new staple.
1,perfect for everything.
1,perfect stylish comfort.
1,unique and timeless.
1,very cute fits nicely.
1,busty ampamp it works great for me.
1,better in real life.
1,gorgeous but bra runs small.
1,soft and warm.
0,shrank when washed.
1,great pullover .
1,fun and flirty.
0,looks better in the pic than real life.
1,this garment has lovely features.
1,good quality but ok fit.
0,not worth the price.
1,love this top.
1,slimming flowy pants.
0,beautiful yarn bulky fit.
1,love this sweater.
1,beautiful and comfortable.
1,charming and stylish sweatshirt.
1,good for weekends not for work.
0,beautiful color and tweed design strange fit.
1,love this sweater.
1,comfortable attractive cozy sweater.
1,rare stylish sweater.
1,unique and fun piece.
1,classic and comfortable.
0,such great classic top with big issue.
1,love love love.
0,sweet design but too short to wear around.
1,perfect versatile top.
0,the dress looks very elegant on the website.
0,nice top but fabric not that good.
1,cute casual sweatshirt.
1,soft and flattering.
0,so cute but buttons pop off.
1,casual fun use of plaid.
1,practical and cute.
1,so lovely bought two.
1,comfortable easy piece.
1,beautiful but little short.
1,everyone needs this.
1,comfortable  stylish.
1,very pretty in person.
1,nice colors more vibrant in person.
0,nice top but too long in back.
1,good and versatile white button down.
0,heavy fabric. large top.
0,a mixed review.
1,very cute and girly.
1,a perfect white top.
0,very sheer and shorter than shown.
1,size way down.
0,i wanted to like this.
1,beautiful sweater easy.
1,soft and pretty.
1,party in plaid.
1,gorgeous but pricy.
0,on the fence  some problems.
1,unique cute piece.
1,unique and cozy.
0,needs better discription.
1,soft and flattering.
1,comfortable and stylish with great fit.
1,much lovelier in person.
1,i like it.
1,my life is finally complete.
1,channel your inner joanna gaines.
1,love retailer bathing suits.
1,love the fabric and the hilow style.
1,like it but armholes are too big.
1,cute but size up.
1,happy with my purchase.
1,cute piece for fall.
1,fits the need.
1,gorgeous fabric fit needs tweaking.
1,perfect everyday skirt.
1,love this shirt.
1,cute casual top.
1,beautiful colorsquality material.
1,cute but boxy.
1,too itchy too metallic.
1,great summer skirt.
0,cute but not appropriate for work.
1,worth every penny.
0,super cropped sweater.
1,comfortable and beautiful.
1,perfect pop of blue.
1,beautiful but not for petties.
1,perfect for summer.
1,gorgeous and happy.
1,oh la la. so chic.
0,if you have chest beware.
1,beautiful fabric very casual.
1,attractive boutique sweater.
0,not for me.
0,did not like the shape.
1,comfy and cute high quality socks.
1,runs pretty true to size.
1,rich color blend.
1,just as expected.
0,promising but frumpy.
1,lovely long cardi.
1,beautiful versatile skirt.
0,not flattering on me.
1,love the popcorn sweater.
1,nice accessory piece.
1,great fallwinter sweater.
0,cute but poorly made.
1,gorgeous and unique.
0,ca not wear bra and it is see through.
1,beautiful but not for me.
1,perfect maxi dress.
0,itchy and odd fit.
1,petite all the way.
1,quality could be better.
0,this top is just meh.
1,flannel meets funky.
1,looks just like the pic.
0,beautiful but not flattering.
1,draped plaid buttondown.
1,great look light weight.
0,striped tank dress.
1,greatest top ever.
1,so soft and cozy.
0,very sheer and see through.
1,love the twist bottom.
0,beautiful but will not last.
1,poor zipper beautiful skirt.
1,beautiful fabric and flow but it is like tent.
