sentiment,text
1,great tablet for the price.
1,great for grandkids.
1,perfect for the kids.
1,great tablet for beginner.
0,did not connect to wifi.
1,the most sensible tablet.
1,nice tablet for child.
1,great phone ans tablet.
0,not enough apps.
1,great alternative to books.
1,great product great price.
1,great tablet for kids.
1,great beginner tablet.
1,really good tablet.
1,solid for the price.
1,great for beginner.
1,good for kids.
1,good tablet for the price.
1,great my yr old grandson is very very happy.
1,great little gadget for an awesome price.
1,great for family.
1,good for elderly people.
1,great birthday gift.
1,she loves it.
1,worth the money.
1,good for the kids.
1,great for kids.
1,great product for kids to use.
1,great for anyone new to tablet.
1,amazon fire .
1,great tablet for browsing and games.
1,cool little tablet.
1,performed exactly as expected.
1,awesome product great stuff for kids.
1,great item for light use or little ones.
1,great budget tablet for the whole family.
1,good for the price.
1,good cheap tablet.
1,good computer device for beginner.
1,good basic tablet.
0,wish could give  stars.
0,fell one time broke.
1,it is fair for the price.
1,great cost  product for  yr old.
1,great but hate the ads.
1,great for people new to tablets.
1,good starter tablet.
1,perfect kindle at great price.
1,great for samsung phone.
1,amazon kindle fire.
1,for the price it is worth it.
1,good as starter tablet.
1,best for the money.
1,perfect starter tablet.
1,easy to use.
1,great gift for my grandkids.
1,it was gift.
1,kids loved them .
1,amazon  fire   tablet  gb  black.
1,great for beginners.
0,fair product for the price.
1,a great small tablet.
1,love my tablet and decided to share.
0,lasted less than month.
1,great tablet for grandson.
0,great for st tablet.
1,excellent tablet for an excellent price.
1,great tablet for my grandchildren.
1,great value very functional tablet.
1,great price good starter reader.
1,great basic tablet.
1,durable simple wonderful.
1,great tablet for the price.
1,great to put in purse.
1,great for first tablet.
1,solid low end tech item.
1,great tablet for the price.
1,good. for kids.
1,needed replacement for my old google nexus.
1,great table for under .
1,great for st time tablet users.
1,my first experience with kindle.
1,great and cheap price.
1,perfect for kids and extra for adults for work.
1,i enjoyed it.
1,great tabletgreat price.
1,great pad for wut it is needed for.
1,faithful tablet great price.
1,good tablet for kids.
1,a solid tablet reader.
1,great tablet for the price.
1,great tablet for my  year old.
1,best tablet ever.
1,i love it.
1,tablet was great buy and kid friendly .
1,perfectly priced for great product.
1,very good tablet.
1,i love it can read on it and it is an computer.
1,headphone did not work at first.
1,well worth it.
1,gift for dad.
1,it works very well and is good for year old.
1,the  fire  tablet is good value.
0,lock into amazon.
1,great devices for my  year old triplet grandsons.
1,great for little kids.
1,perfect starter tablet.
1,does everything expected and more.
1,nice little reader for my first one.
1,decent product for kids.
1,great tablet for the price.
1,good for kids.
1,amazon fire  tablet.
1,great for the price.
1,i have enjoyed my kindle so much.
1,great present for my dad.
1,good tool to use for learning and entertainment.
1,complete tablet for beginners and seasoned users.
1,great first tablet.
1,great tablet for my six year old .
1,given as gift.
1,good device for the price.
1,user friendly for beginner.
1,it was  bucks.
1,wonderful child gift.
1,great tablet for price.
1,i like it.
1,great for kids.
1,worth the money.
1,ok for the price only if you get rid of amazon is.
1,great tablet for any age.
1,perfect tablet for  year old.
1,this was gift great tablet for beginner.
1,nice tablet for the price.
1,great for beginners.
1,good little tablet.
1,great little tablet.
1,most bang for the buck.
1,my dad likes so far.
1,nice tablet for price point.
1,great starter tablet.
1,nice little tablet.
1,more bang for your bucks .
1,great tablet for my daughter.
1,great tablet for the price.
1,an ok tablet for light user.
1,great beginner tablet.
1,great beginner tablet.
1,works as expected.
1,great upgrade from my previous kindle.
1,great for kids.
1,great tablet for great price.
1,the loaded apps good one for the kids.
1,good tablet for the kids.
1,bought as gift for our church gift project.
1,very sensitive. some apps facebook crash.
1,great tablet for beginner.
1,nice tablet at reasonable cost.
1,great product for the low price.
1,good portable device.
1,great present for an avid reader.
1,new  model.
1,great starter tablet for kids.
1,kindle fire makes great gift.
0,ok for the money but wouldnt do it over.
1,great for first tablet.
1,easy to use. mostly used for reading.
1,grandkids love the tablets.
1,i am happy with my fire.
1,love this and great price.
1,great price.great tablet.
1,love this kindle.
1,bought as gift.
1,great tablet really love it.
1,great for the college student.
1,great gift to encourage reading.
1,great for young grandkids.
1,it is great tablet for reading.
1,amazon fire  tablet.
0,cool tablet for books.
1,ca not beat that price.
1,my wife love her fire.
1,goood kindle for the price.
1,great for children.
1,great tablet for child.
1,very nice for  bucks.
1,sweet tablet for travel.
1,amazon fire tablet.
1,great for reading.
1,great product value.
1,good product and easy to navigate.
1,purchased for grandkids ages    and .
1,good tablet for the price.
1,good starter tablet.
1,great tablet for the basics.
1,mother is enjoying.
1,awesome tablet for child.
1,great tablet for price  functionality.
1,perfect first tablet.
1,wonderful tablet for beginners.
0,nice but ads.
1,good tablet for kids.
1,just what my nephew needed to use for facebook.
1,great first time tablet.
1,amazon  fire   tablet  gb  black.
1,excellent tablet for kids.
1,granddaughter loves to read… perfect for her.
1,the item was good product.
1,overall great tablet.
1,just what wantedexpected.
1,son loves it.
1,excellent first time tablet.
1,great tablet for the price.
1,great products for kids.
1,had to be replaced once due to touchscreen.
1,great beginner tablet.
1,good tablet for ten year old.
1,easy to use great graphics.
1,good tablet for the price.
1,great value on tablet.
1,i like it. it dose very thing need.
1,my son loves it.
1,this was great gift for my grandson.
1,great for simple reading.
1,great product great price.
1,good product for the price.
1,great tablet for kids.
1,amazon fire tablet.
1,eazy to use.
0,fine for kids not for adults.
0,not great tablet platform.
1,does what need it to do.
1,good for most common apps.
1,easy to use.
1,good basic tablet for everyday use.
1,great tablet for my grandson.
1,great gift for the kids.
1,perfect for gifting.
1,so far so good.
1,amazon fire is great buy.
0,amazon  fire.you mean fizzle.
1,great tablet  great black friday price.
1,good tablet for readers.
1,my grandkids love them.
1,great tablet for kids.
1,what deal.
1,good for the low price.
1,kids love it.
1,excellent value for the price.
1,amazon fire is great does exactly what purchased.
1,kids christmas gifts.
1,user friendly and great screen.
1,happy repeat costumer.
1,for the price can not be beat.
1,love this reader.
1,great tablet for my son.
1,great for kids.
1,good for the price.
1,for the beginner.
1,great for kids.
1,great tablet for beginner.
1,best bang for your buck item.
1,great product at great price.
1,great tablet for the price.
1,this is budget tablet.
1,worth the buy.
1,i bought this for my husband and he loves it.
1,great for reading and games.
1,good tablet for the price.
1,great tablet for great price.
1,nice for the price.
1,great tablet for price.
1,love this tablet.
1,awesome tablet for kids.
1,great tablet for kids.
1,for basic tablet my son and wife both love it.
1,great tablet for the price.
1,purchased for niece and she loves it.
1,great tablet for child.
1,they are for my grandkids that are three. love tv.
1,ok tablet great for the price.
1,great tablet for the price.
1,i love this kindle.
1,entry level tablet.
1,great item great price.
1,my son got for christmas.
1,great little tablet.
1,great tablet for the low price.
1,really enjoy it for reading books.
1,a little disappointing.
1,lives up to its hype. nice product for the price.
1,good cheap tablet for beginners.
1,great little tablet.
1,great tablets for kids.
1,good for the price.
1,good for cheap price.
1,good for budget tablet.
1,great tablet for young teens.
1,great secondary and all purpose tablet.
1,great for kids.
1,did not work.
1,its very nice tablet.
1,great basic game tablet.
1,best tablet for my two kids  .
1,has everything need it.
1,wonderful wonderful tablet.
1,nice inexpensive tablet.
1,suits my needs.
1,perfect for grandkids.
1,loving the kindle.
1,terrific compact and easy to use.
1,best tab ever.
1,this is great tablet.
1,a lil different than traditional android but still.
1,great product for the price.
1,great basic tablet.
1,good tablet buy terrible battery life.
1,love these tablets.
1,wonderful first tablet.
1,great price for tablet.
1,great tablet for my kids.
1,great tablet at great price.
1,a great deal.
1,very nice tablet.
1,great tablet especially for kids.
1,great for great price.
1,he will not put it down.
1,great kindle hd for the price excellent gift for g.
1,great book apps.
1,good value for tablet.
1,bought as gift for my sons grandma.
1,great inexpensive tablet.
1,great buy for my  year old nephew.
1,easy to use.
1,ok tablet for beginner.
1,great product for student.
1,good tablet for my son.
1,bought  in all for christmas.
1,great tablet for our kids.
1,great tab for kids to play games.
1,great tablet for beginners.
1,our nd one.
1,great tablet for cost.
1,really appreciated by my  year old grandson.
1,great for kids and teens.
1,great tablet for tech newbie.
1,good entry level tablet.
1,awesome beginner tablet.
